grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
détirons	detiʁɔ	detiʁɔ	detiʁɔ	detiʁɔ	compound	dé|tirons	0.0	0.0	0.0	detiʁɔ̃	detiʁɔ̃	0.14285714285714285	0.14285714285714285
détirâmes	detiʁam	detiʁam	detiʁam	detiʁam	compound	dé|tirâmes	0.0	0.0	0.0	detiʁam	detiʁam	0.0	0.0
détirât	detiʁa	detiʁa	detiʁa	detiʁa	compound	dé|tirât	0.0	0.0	0.0	detiʁa	detiʁa	0.0	0.0
détirâtes	detiʁat	detiʁat	detiʁat	detiʁat	compound	dé|tirâtes	0.0	0.0	0.0	detiʁat	detiʁat	0.0	0.0
détirèrent	detiʁɛʁ	detiʁɛʁ	detiʁɛʁ	detiʁɛʁ	compound	dé|tirèrent	0.0	0.0	0.0	detiʁɛʁ	detiʁɛʁ	0.0	0.0
détiré	detiʁe	detiʁe	detiʁe	detiʁe	compound	dé|tiré	0.0	0.0	0.0	detiʁe	detiʁe	0.0	0.0
détiser	detize	detize	detize	detize	compound	dé|tiser	0.0	0.0	0.0	detize	detize	0.0	0.0
détisser	detise	detise	detise	detise	compound	dé|tisser	0.0	0.0	0.0	detise	detise	0.0	0.0
détorquer	detɔʁke	detɔʁke	detɔʁke	detɔʁke	compound	dé|tor|quer	0.0	0.0	0.0	detɔʁke	detɔʁke	0.0	0.0
détortiller	detɔʁtije	detɔʁtije	detɔʁtije	detɔʁtije	compound	dé|tortiller	0.0	0.0	0.0	detɔʁtije	detɔʁtije	0.0	0.0
détranger	detʁɑʒe	detʁɑʒe	detʁɑʒe	detʁɑʒe	compound	d|étranger	0.0	0.0	0.0	detʁɑ̃ʒe	detʁɑ̃ʒe	0.125	0.125
détricotage	detʁikɔtaʒ	detʁikɔtaʒə	detʁikotaʒ	detʁikɔtaʒ	compound	détricota|ge	0.09090909090909091	0.1	0.0	detʁikɔtaʒ	detʁikɔtaʒ	0.0	0.0
détritique	detʁitik	detʁitik	detʁitik	detʁitik	compound	dé|tri|tique	0.0	0.0	0.0	detʁitik	detʁitik	0.0	0.0
détritivore	detʁitivɔʁ	detʁitivɔʁ	detʁitivɔʁ	detʁitivɔʁ	compound	dé|tri|ti|vor|e	0.0	0.0	0.0	detʁitivɔʁ	detʁitivɔʁ	0.0	0.0
détrousseur	detʁusœʁ	detʁusœʁ	detʁusœʁ	detʁusœʁ	compound	détrousse|ur	0.0	0.0	0.0	detʁusœʁ	detʁusœʁ	0.0	0.0
détrônable	detʁonabl	detʁonabl	detʁonabl	detʁonabl	compound	détrôna|ble	0.0	0.0	0.0	detʁonabl	detʁonabl	0.0	0.0
détrônement	detʁonmɑ	detʁonmɑ	detʁɔnmɑ	detʁonmɑ	compound	détrône|ment	0.0	0.125	0.0	detʁonmɑ̃	detʁonmɑ̃	0.1111111111111111	0.1111111111111111
détrônements	detʁonmɑ	detʁonmɑ	detʁɔnmɑ	detʁonmɑ	compound	détrône|ments	0.0	0.125	0.0	detʁonmɑ̃	detʁonmɑ̃	0.1111111111111111	0.1111111111111111
déva	deva	deva	deva	deva	compound	dé|va	0.0	0.0	0.0	deva	deva	0.0	0.0
développementale	devlɔpmɑtal	devlɔpmɑal	devlɔpmɑtal	devlɔpmɑtal	compound	développement|ale	0.1	0.0	0.0	devlɔpmɑ̃al	devlɔpmɑ̃tal	0.09090909090909091	0.08333333333333333
déventer	devɑte	devɑte	devɑte	devɑte	compound	dé|venter	0.0	0.0	0.0	devɑ̃te	devɑ̃te	0.14285714285714285	0.14285714285714285
déverbal	devɛʁbal	devɛʁbal	devɛʁbal	devɛʁbal	compound	dé|verbal	0.0	0.0	0.0	devɛʁbal	devɛʁbal	0.0	0.0
déverbale	devɛʁbal	devɛʁbal	devɛʁbal	devɛʁbal	compound	dé|verbale	0.0	0.0	0.0	devɛʁbal	devɛʁbal	0.0	0.0
déverbales	devɛʁbal	devɛʁbal	devɛʁbal	devɛʁbal	compound	dé|verbales	0.0	0.0	0.0	devɛʁbal	devɛʁbal	0.0	0.0
déverbalisation	devɛʁbalizasjɔ	devɛʁbalizasjɔ	devɛʁbalizasjɔ	devɛʁbalizasjɔ	compound	dé|verbalisation	0.0	0.0	0.0	devɛʁbalizasjɔ̃	devɛʁbalizasjɔ̃	0.06666666666666667	0.06666666666666667
déverbaliser	devɛʁbalize	devɛʁbalize	devɛʁbalize	devɛʁbalize	compound	dé|verbaliser	0.0	0.0	0.0	devɛʁbalize	devɛʁbalize	0.0	0.0
déverbaux	devɛʁbo	devɛʁbo	devɛʁbo	devɛʁbo	compound	dé|verbaux	0.0	0.0	0.0	devɛʁbo	devɛʁbo	0.0	0.0
dévitrification	devitʁifikasjɔ	devitʁifikasjɔ	devitʁifikasjɔ	devitʁifikasjɔ	compound	dé|vitrification	0.0	0.0	0.0	devitʁifikasjɔ̃	devitʁifikasjɔ̃	0.06666666666666667	0.06666666666666667
dévoiement	devwamɑ	devwamɑ	devwamɑ	devwamɑ	compound	dévoie|ment	0.0	0.0	0.0	devwamɑ̃	devwamɑ̃	0.125	0.125
dézoner	dezone	dezone	dezonʁ	dezɔne	compound	dé|zoner	0.0	0.16666666666666666	0.16666666666666666	dezone	dezɔne	0.0	0.16666666666666666
dézoomer	dezume	dezume	dezume	dezɔɔme	compound	dé|zoomer	0.0	0.0	0.2857142857142857	dezume	dezume	0.0	0.0
dîn	din	din	dɛ	din	compound	[]	0.0	1.0	0.0	di	dɛ̃	0.5	0.6666666666666666
ecclésiastiquement	eklezjastikmɑ	eklezjastikmɑ	eklezjastikmɑ	ɛklezjastikmɑ	compound	ecclésiastique|ment	0.0	0.0	0.07692307692307693	eklezjastikmɑ̃	eklezjastikmɑ̃	0.07142857142857142	0.07142857142857142
effarouchement	efaʁuʃmɑ	efaʁuʃmɑ	efaʁuʃmɑ	efaʁuʃmɑ	compound	effarouche|ment	0.0	0.0	0.0	efaʁuʃmɑ̃	efaʁuʃmɑ̃	0.1111111111111111	0.1111111111111111
effarouchements	efaʁuʃmɑ	efaʁuʃmɑ	efaʁuʃmɑ	efaʁuʃmɑ	compound	effarouche|ments	0.0	0.0	0.0	efaʁuʃmɑ̃	efaʁuʃmɑ̃	0.1111111111111111	0.1111111111111111
effeuilleur	efœjœʁ	efœjœʁ	efœjœʁ	efœjœʁ	compound	effeuille|ur	0.0	0.0	0.0	efœjœʁ	efœjœʁ	0.0	0.0
effeuilleuse	efœjøz	efœjøz	efœjøz	efœjøz	compound	effeuille|use	0.0	0.0	0.0	efœjøz	efœjøz	0.0	0.0
effilochement	efilɔʃmɑ	efilɔʃmɑ	efiloʃmɑ	efilɔʃmɑ	compound	effiloche|ment	0.0	0.125	0.0	efilɔʃmɑ̃	efilɔʃmɑ̃	0.1111111111111111	0.1111111111111111
effiloqua	ɛfilɔka	ɛfilɔka	efiloka	efilɔka	compound	effiloqu|a	0.0	0.2857142857142857	0.14285714285714285	efilɔka	efilɔka	0.14285714285714285	0.14285714285714285
effiloquai	ɛfilɔke	ɛfilɔkɛ	efiloke	efilɔkɛ	compound	effiloqu|ai	0.14285714285714285	0.2857142857142857	0.2857142857142857	efilɔkɛ	efilɔkɛ	0.2857142857142857	0.2857142857142857
effiloquaient	ɛfilɔkɛ	ɛfilɔkɛ	efilokɛ	efilɔkɛ	compound	effiloqu|aient	0.0	0.2857142857142857	0.14285714285714285	efilɔkɛ	efilɔkɛ	0.14285714285714285	0.14285714285714285
effiloquais	ɛfilɔkɛ	ɛfilɔkɛ	efilokɛ	efilɔkɛ	compound	effiloqu|ais	0.0	0.2857142857142857	0.14285714285714285	efilɔkɛ	efilɔkɛ	0.14285714285714285	0.14285714285714285
effiloquait	ɛfilɔkɛ	ɛfilɔkɛ	efilokɛ	efilɔkɛ	compound	effiloqu|ait	0.0	0.2857142857142857	0.14285714285714285	efilɔkɛ	efilɔkɛ	0.14285714285714285	0.14285714285714285
effiloquant	ɛfilɔkɑ	ɛfilɔkɑ	efilokɑ	efilɔkɑ	compound	effiloqu|ant	0.0	0.2857142857142857	0.14285714285714285	efilɔkɑ̃	efilɔkɑ̃	0.25	0.25
effiloquas	ɛfilɔka	ɛfilɔka	efiloka	efilɔka	compound	effiloqu|as	0.0	0.2857142857142857	0.14285714285714285	efilɔka	efilɔka	0.14285714285714285	0.14285714285714285
effiloquasse	ɛfilɔkas	ɛfilɔkas	efilokas	efilɔkas	compound	effiloqu|asse	0.0	0.25	0.125	efilɔkas	efilɔkas	0.125	0.125
effiloquassent	ɛfilɔkas	ɛfilɔkas	efilokas	efilɔkas	compound	effiloqu|assent	0.0	0.25	0.125	efilɔkas	efilɔkas	0.125	0.125
effiloquasses	ɛfilɔkas	ɛfilɔkas	efilokas	efilɔkas	compound	effiloqu|asses	0.0	0.25	0.125	efilɔkas	efilɔkas	0.125	0.125
effiloquassiez	ɛfilɔkasje	ɛfilɔkasje	efilokasje	efilɔkasje	compound	effiloqu|assiez	0.0	0.2	0.1	efilɔkasje	efilɔkasje	0.1	0.1
effiloquassions	ɛfilɔkasjɔ	ɛfilɔkasjɔ	efilokasjɔ	efilɔkasjɔ	compound	effiloqu|assions	0.0	0.2	0.1	efilɔkasjɔ̃	efilɔkasjɔ̃	0.18181818181818182	0.18181818181818182
effiloquent	ɛfilɔk	ɛfilɔkə	efilok	efilɔk	compound	effiloque|nt	0.14285714285714285	0.3333333333333333	0.16666666666666666	efilɔk	efilɔk	0.16666666666666666	0.16666666666666666
effiloquera	ɛfilɔkəʁa	ɛfilɔkəʁa	efilokʁa	efilɔkəʁa	compound	effiloque|ra	0.0	0.375	0.1111111111111111	efilɔkəʁa	efilɔkəʁa	0.1111111111111111	0.1111111111111111
effiloquerai	ɛfilɔkəʁe	ɛfilɔkəʁe	efilokʁe	efilɔkəʁe	compound	effiloque|rai	0.0	0.375	0.1111111111111111	efilɔkəʁɛ	efilɔkəʁɛ	0.2222222222222222	0.2222222222222222
effiloqueraient	ɛfilɔkəʁɛ	ɛfilɔkəʁɛ	efilokʁɛ	efilɔkəʁɛ	compound	effiloque|raient	0.0	0.375	0.1111111111111111	efilɔkəʁɛ	efilɔkəʁɛ	0.1111111111111111	0.1111111111111111
effiloquerais	ɛfilɔkəʁɛ	ɛfilɔkəʁɛ	efilokʁɛ	efilɔkəʁɛ	compound	effiloque|rais	0.0	0.375	0.1111111111111111	efilɔkəʁɛ	efilɔkəʁɛ	0.1111111111111111	0.1111111111111111
effiloquerait	ɛfilɔkəʁɛ	ɛfilɔkəʁɛ	efilokʁɛ	efilɔkəʁɛ	compound	effiloque|rait	0.0	0.375	0.1111111111111111	efilɔkəʁɛ	efilɔkəʁɛ	0.1111111111111111	0.1111111111111111
effiloqueras	ɛfilɔkəʁa	ɛfilɔkəʁa	efilokʁa	efilɔkəʁa	compound	effiloque|ras	0.0	0.375	0.1111111111111111	efilɔkəʁa	efilɔkəʁa	0.1111111111111111	0.1111111111111111
effiloquerez	ɛfilɔkəʁe	ɛfilɔkəʁe	efilokʁe	efilɔkəʁe	compound	effiloque|rez	0.0	0.375	0.1111111111111111	efilɔkəʁe	efilɔkəʁe	0.1111111111111111	0.1111111111111111
effiloqueriez	ɛfilɔkəʁje	ɛfilɔkəʁije	efilokəʁje	efilɔkəʁje	compound	effiloque|riez	0.09090909090909091	0.2	0.1	efilɔkəʁje	efilɔkəʁje	0.1	0.1
effiloquerions	ɛfilɔkəʁjɔ	ɛfilɔkəʁjɔ	efilokəʁjɔ	efilɔkəʁjɔ	compound	effiloque|rions	0.0	0.2	0.1	efilɔkəʁjɔ̃	efilɔkəʁjɔ̃	0.18181818181818182	0.18181818181818182
effiloquerons	ɛfilɔkəʁɔ	ɛfilɔkəʁɔ	efilokʁɔ	efilɔkəʁɔ	compound	effiloque|rons	0.0	0.375	0.1111111111111111	efilɔkəʁɔ̃	efilɔkəʁɔ̃	0.2	0.2
effiloqueront	ɛfilɔkəʁɔ	ɛfilɔkəʁɔ	efilokʁɔ	efilɔkəʁɔ	compound	effiloque|ront	0.0	0.375	0.1111111111111111	efilɔkəʁɔ̃	efilɔkəʁɔ̃	0.2	0.2
effiloques	ɛfilɔk	ɛfilɔkə	efilok	efilɔk	compound	effiloque|s	0.14285714285714285	0.3333333333333333	0.16666666666666666	efilɔk	efilɔk	0.16666666666666666	0.16666666666666666
effiloquez	ɛfilɔke	ɛfilɔkə	efiloke	efilɔke	compound	effiloque|z	0.14285714285714285	0.2857142857142857	0.14285714285714285	efilɔke	efilɔke	0.14285714285714285	0.14285714285714285
effiloquiez	ɛfilɔkje	ɛfilɔkje	efilokje	efilɔkje	compound	effiloqu|iez	0.0	0.25	0.125	efilɔkje	efilɔkje	0.125	0.125
effiloquions	ɛfilɔkjɔ	ɛfilɔkjɔ	efilokjɔ	efilɔkjɔ	compound	effiloqu|ions	0.0	0.25	0.125	efilɔkjɔ̃	efilɔkjɔ̃	0.2222222222222222	0.2222222222222222
effiloquons	ɛfilɔkɔ	ɛfilɔkɔ	efilokɔ	efilɔkɔ	compound	effiloqu|ons	0.0	0.2857142857142857	0.14285714285714285	efilɔkɔ̃	efilɔkɔ̃	0.25	0.25
effiloquâmes	ɛfilɔkam	ɛfilɔkam	efilokam	efilɔkam	compound	effiloqu|âmes	0.0	0.25	0.125	efilɔkam	efilɔkam	0.125	0.125
effiloquât	ɛfilɔka	ɛfilɔka	efiloka	efilɔka	compound	[]	0.0	0.2857142857142857	0.14285714285714285	efilɔka	efilɔka	0.14285714285714285	0.14285714285714285
effiloquâtes	ɛfilɔkat	ɛfilɔkat	efilokat	efilɔkat	compound	[]	0.0	0.25	0.125	efilɔkat	efilɔkat	0.125	0.125
effiloquèrent	ɛfilɔkɛʁ	ɛfilɔkɛʁ	efilokɛʁ	efilɔkɛʁ	compound	effiloqu|èrent	0.0	0.25	0.125	efilɔkɛʁ	efilɔkɛʁ	0.125	0.125
effrénément	efʁenemɑ	efʁenemɑ	efʁenemɑ	efʁenemɑ	compound	effréné|ment	0.0	0.0	0.0	efʁenemɑ̃	efʁenemɑ̃	0.1111111111111111	0.1111111111111111
efféminément	efeminemɑ	efeminemɑ	efeminemɑ	efeminemɑ	compound	efféminé|ment	0.0	0.0	0.0	efeminemɑ̃	efeminemɑ̃	0.1	0.1
eider	edɛʁ	edɛʁ	ɛde	ɛde	compound	ei|der	0.0	1.0	1.0	ɛdɛʁ	ɛde	0.25	1.0
eidétiquement	edetikmɑ	edetikmɑ	ɛdetikmɑ	ɛdetikmɑ	compound	ei|dé|tiquement	0.0	0.125	0.125	eidətikmɑ̃	ɛdetikmɑ̃	0.3	0.2222222222222222
ej	əʒ	eʒ	ɛʒ	edʒ	compound	e|j	0.5	0.5	0.6666666666666666	eʒ	ɛʒ	0.5	0.5
electro	elɛktʁo	elɛktʁo	elɛktʁo	ɛlɛktʁo	compound	e|lectro	0.0	0.0	0.14285714285714285	elɛktʁo	elɛktʁo	0.0	0.0
elleux	elø	ɛlø	ɛlø	ɛlø	compound	elle|ux	0.3333333333333333	0.3333333333333333	0.3333333333333333	ɛlø	elø	0.3333333333333333	0.0
ellipsoïdale	elipsɔidal	llipsɔidal	ɛlipsɔidal	ɛlipsɔidal	compound	el|lip|so|ïdale	0.1	0.1	0.1	ɛlipsɔidal	elipsɔidal	0.1	0.0
elliptiquement	eliptikmɑ	eliptikmɑ	ɛliptikmɑ	ɛliptikmɑ	compound	elliptique|ment	0.0	0.1111111111111111	0.1111111111111111	eliptikmɑ̃	eliptikmɑ̃	0.1	0.1
ellui	elɥi	llɥi	ɛlyi	ɛlɥi	compound	el|lui	0.25	0.5	0.25	ɛlɥi	elɥi	0.25	0.0
embas	ɑba	ɑba	ɑba	ɑba	compound	em|bas	0.0	0.0	0.0	ɑba	ɑ̃ba	0.0	0.25
embastillement	ɑbastijmɑ	ɑbastijmɑ	ɑbastijmɑ	ɑbastijmɑ	compound	em|bastille|ment	0.0	0.0	0.0	ɑ̃bastijmɑ̃	ɑ̃bastijmɑ̃	0.18181818181818182	0.18181818181818182
embastillements	ɑbastijmɑ	ɑbastijmɑ	ɑbastijmɑ	ɑbastijmɑ	compound	em|bastille|ments	0.0	0.0	0.0	ɑ̃bastijmɑ̃	ɑ̃bastijmɑ̃	0.18181818181818182	0.18181818181818182
embaumement	ɑbommɑ	ɑbommɑ	ɑbommɑ	ɑbommɑ	compound	embaume|ment	0.0	0.0	0.0	ɑ̃bommɑ̃	ɑ̃bommɑ̃	0.25	0.25
embaumements	ɑbommɑ	ɑbommɑ	ɑbommɑ	ɑbommɑ	compound	embaume|ments	0.0	0.0	0.0	ɑ̃bommɑ̃	ɑ̃bommɑ̃	0.25	0.25
embioptère	ɑbjɔptɛʁ	ɑbjɔptɛʁ	ɑbjɔptɛʁ	ɑbjɔptɛʁ	compound	em|bio|ptère	0.0	0.0	0.0	ɑ̃bjɔptɛʁ	ɑ̃bjɔptɛʁ	0.1111111111111111	0.1111111111111111
emblématiquement	ɑblematikmɑ	ɑblematikmɑ	ɑblematikmɑ	ɑblematikmɑ	compound	emblématique|ment	0.0	0.0	0.0	ɑ̃blematikmɑ̃	ɑ̃blematikmɑ̃	0.15384615384615385	0.15384615384615385
emboire	ɑbwaʁ	ɑbwaʁ	ɑbwaʁ	ɑbwaʁ	compound	em|boire	0.0	0.0	0.0	ɑ̃bwaʁ	ɑ̃bwaʁ	0.16666666666666666	0.16666666666666666
embole	ɑbɔl	ɑbɔl	ɑbɔl	ɑbɔl	compound	em|bol|e	0.0	0.0	0.0	ɑ̃bɔl	ɑ̃bɔl	0.2	0.2
embrun	ɑbʁœ	ɑbʁœ	ɑbʁœ	ɑbʁœ	compound	em|brun	0.0	0.0	0.0	ɑbʁœ̃	ɑ̃bʁœ̃	0.2	0.3333333333333333
emmanchement	ɑmɑʃmɑ	ɑmɑʃmɑ	ɑmɑʃmɑ	ɑmɑʃmɑ	compound	emmanche|ment	0.0	0.0	0.0	ɑ̃mɑ̃ʃmɑ̃	ɑ̃mɑ̃ʃmɑ̃	0.3333333333333333	0.3333333333333333
emme	ɛm	ɑm	ɑm	ɑm	compound	em|me	0.5	0.5	0.5	ɑm	ɑ̃m	0.5	0.6666666666666666
emmi	ɑmi	ɑmi	ɑmi	ɑmi	compound	em|mi	0.0	0.0	0.0	ɑmi	ɑ̃mi	0.0	0.25
emmurement	ɑmyʁmɑ	ɑmyʁmɑ	ɑmyʁmɑ	ɑmyʁmɑ	compound	emmure|ment	0.0	0.0	0.0	ɑ̃myʁmɑ̃	ɑ̃myʁmɑ̃	0.25	0.25
emmuseler	ɑmyzle	ɑmyzle	ɑmyzle	ɑmyzɛle	compound	em|museler	0.0	0.0	0.14285714285714285	ɑ̃myzle	ɑ̃myzle	0.14285714285714285	0.14285714285714285
emménagogue	ɑmenaɡɔɡ	ɑmenaɡɔɡ	ɑmenaɡoɡ	ɑmenaɡɔɡ	compound	em|mé|na|gog|ue	0.0	0.125	0.0	ɑ̃menaɡɔɡ	ɑ̃menagɔg	0.1111111111111111	0.3333333333333333
empaillement	ɑpajmɑ	ɑpajmɑ	ɑpajmɑ	ɑpajmɑ	compound	empaille|ment	0.0	0.0	0.0	ɑ̃pajmɑ̃	ɑ̃pajmɑ̃	0.25	0.25
empaillements	ɑpajmɑ	ɑpajmɑ	ɑpajmɑ	ɑpajmɑ	compound	empaille|ments	0.0	0.0	0.0	ɑ̃pajmɑ̃	ɑ̃pajmɑ̃	0.25	0.25
empan	ɑpɑ	ɑpɑ	ɑpɑ	ɑpɑ	compound	emp|an	0.0	0.0	0.0	ɑ̃pɑ̃	ɑ̃pɑ̃	0.4	0.4
empans	ɑpɑ	ɑpɑ	ɑpɑ	ɑpɑ	compound	emp|ans	0.0	0.0	0.0	ɑ̃pɑ̃	ɑ̃pɑ̃	0.4	0.4
empennent	ɑpɛnɑ	ɑpɛn	ɑpɛn	ɑpɛn	compound	empenne|nt	0.25	0.25	0.25	ɑ̃pɛn	ɑ̃pɛn	0.4	0.4
empennons	ɑpenɔ	ɑpɑnɔ	ɑpɛnɔ	ɑpɛnɔ	compound	emp|en|non|s	0.2	0.2	0.2	ɑ̃pənɔ̃	ɑ̃pənɔ̃	0.42857142857142855	0.42857142857142855
empennée	ɑpene	ɑpɑne	ɑpɛne	ɑpɛne	compound	emp|en|née	0.2	0.2	0.2	ɑ̃pɛne	ɑ̃pene	0.3333333333333333	0.16666666666666666
empennées	ɑpene	ɑpɑne	ɑpɛne	ɑpɛne	compound	emp|en|nées	0.2	0.2	0.2	ɑ̃pɛne	ɑ̃pene	0.3333333333333333	0.16666666666666666
empennés	ɑpene	ɑpɑne	ɑpɛne	ɑpɛne	compound	emp|en|nés	0.2	0.2	0.2	ɑ̃pɛne	ɑ̃pene	0.3333333333333333	0.16666666666666666
empiéger	ɑpjeʒe	ɑpjeʒe	ɑpjeʒe	ɑpjeʒe	compound	em|piéger	0.0	0.0	0.0	ɑ̃pjeʒe	ɑ̃pjeʒe	0.14285714285714285	0.14285714285714285
empoissonnement	ɑpwasɔnmɑ	ɑpwasɔnmɑ	ɑpwasɔnmɑ	ɑpwasɔnmɑ	compound	empoissonne|ment	0.0	0.0	0.0	ɑ̃pwasɔnmɑ̃	ɑ̃pwasɔnmɑ̃	0.18181818181818182	0.18181818181818182
encagement	ɑkaʒmɑ	ɑkaʒmɑ	ɑkaʒmɑ	ɑkaʒmɑ	compound	enc|age|ment	0.0	0.0	0.0	ɑ̃kaʒmɑ̃	ɑ̃kaʒmɑ̃	0.25	0.25
encagements	ɑkaʒmɑ	ɑkaʒmɑ	ɑkaʒmɑ	ɑkaʒmɑ	compound	enc|age|ments	0.0	0.0	0.0	ɑ̃kaʒmɑ̃	ɑ̃kaʒmɑ̃	0.25	0.25
encalminer	ɑkalmine	ɑkalmine	ɑkalmine	ɑkalmine	compound	enc|al|miner	0.0	0.0	0.0	ɑ̃kalmine	ɑ̃kalmine	0.1111111111111111	0.1111111111111111
encanaillement	ɑkanajmɑ	ɑkanajmɑ	ɑkanajmɑ	ɑkanajmɑ	compound	encanaille|ment	0.0	0.0	0.0	ɑ̃kanajmɑ̃	ɑ̃kanajmɑ̃	0.2	0.2
encanaillements	ɑkanajmɑ	ɑkanajmɑ	ɑkanajmɑ	ɑkanajmɑ	compound	encanaille|ments	0.0	0.0	0.0	ɑ̃kanajmɑ̃	ɑ̃kanajmɑ̃	0.2	0.2
encapsulation	ɑkapsylasjɔ	ɑkapsylasjɔ	ɑkapsylasjɔ	ɑkapsylasjɔ	compound	en|capsula|tion	0.0	0.0	0.0	ɑ̃kapsylasjɔ	ɑ̃kapsylasjɔ̃	0.08333333333333333	0.15384615384615385
encapsuler	ɑkapsyle	ɑkapsyle	ɑkapsyle	ɑkapsyle	compound	en|capsuler	0.0	0.0	0.0	ɑ̃kapsyle	ɑ̃kapsyle	0.1111111111111111	0.1111111111111111
encas	ɑka	ɑka	ɑka	ɑka	compound	enc|as	0.0	0.0	0.0	ɑka	ɑ̃ka	0.0	0.25
encaserner	ɑkazɛʁne	ɑkazɛʁne	ɑkazɛʁne	ɑkazɛʁne	compound	en|caserner	0.0	0.0	0.0	ɑ̃kazɛʁne	ɑ̃kazɛʁne	0.1111111111111111	0.1111111111111111
encastage	ɑkastaʒ	ɑkastaʒ	ɑkastaʒ	ɑkastaʒ	compound	enc|ast|age	0.0	0.0	0.0	ɑ̃kastaʒ	ɑ̃kastaʒ	0.125	0.125
encaster	ɑkaste	ɑkastɛʁ	ɑkaste	ɑkaste	compound	enc|aster	0.2857142857142857	0.0	0.0	ɑ̃kaste	ɑ̃kaste	0.14285714285714285	0.14285714285714285
encasteur	ɑkastœʁ	ɑkastœʁ	ɑkastœʁ	ɑkastœʁ	compound	enc|ast|eur	0.0	0.0	0.0	ɑ̃kastœʁ	ɑ̃kastœʁ	0.125	0.125
encasteuse	ɑkastøz	ɑkastøz	ɑkastøz	ɑkastøz	compound	enc|ast|euse	0.0	0.0	0.0	ɑ̃kastøz	ɑ̃kastøz	0.125	0.125
enchatonnement	ɑʃatɔnmɑ	ɑʃatɔnmɑ	ɑʃatɔnmɑ	ɑʃatɔnmɑ	compound	en|chatonne|ment	0.0	0.0	0.0	ɑ̃ʃatɔnmɑ̃	ɑ̃ʃatɔnmɑ̃	0.2	0.2
enchatonnements	ɑʃatɔnmɑ	ɑʃatɔnmɑ	ɑʃatɔnmɑ	ɑʃatɔnmɑ	compound	en|chatonne|ments	0.0	0.0	0.0	ɑ̃ʃatɔnmɑ̃	ɑ̃ʃatɔnmɑ̃	0.2	0.2
enclise	ɑkliz	ɑkliz	ɑkliz	ɑkliz	compound	enc|lise	0.0	0.0	0.0	ɑ̃kliz	ɑ̃kliz	0.16666666666666666	0.16666666666666666
encommencer	ɑkɔmɑse	ɑkɔmɑse	ɑkɔmɑse	ɑkɔmɑse	compound	en|commencer	0.0	0.0	0.0	ɑ̃kɔmɑ̃se	ɑ̃kɔmɑ̃se	0.2222222222222222	0.2222222222222222
enconner	ɑkɔne	ɑkɔne	ɑkɔne	ɑkɔne	compound	enc|onner	0.0	0.0	0.0	ɑ̃kɔne	ɑ̃kɔne	0.16666666666666666	0.16666666666666666
encor	ɑkɔʁ	ɑkɔʁ	ɑkɔʁ	ɑkɔʁ	compound	enc|or	0.0	0.0	0.0	ɑkɔʁ	ɑ̃kɔʁ	0.0	0.2
encoubla	ɑkubla	ɑkubla	ɑkubla	ɑkubla	compound	encoub|la	0.0	0.0	0.0	ɑ̃kubli	ɑ̃kubla	0.2857142857142857	0.14285714285714285
encoublaient	ɑkublɛ	ɑkuble	ɑkublɛ	ɑkublɛ	compound	encoublai|ent	0.16666666666666666	0.0	0.0	ɑ̃kubliɛ	ɑ̃kublɛ	0.25	0.14285714285714285
encoublais	ɑkublɛ	ɑkuble	ɑkublɛ	ɑkublɛ	compound	encoublai|s	0.16666666666666666	0.0	0.0	ɑ̃kubliɛ	ɑ̃kublɛ	0.25	0.14285714285714285
encoublait	ɑkublɛ	ɑkublet	ɑkublɛ	ɑkublɛ	compound	encoublai|t	0.2857142857142857	0.0	0.0	ɑ̃kubliɛ	ɑ̃kublɛ	0.25	0.14285714285714285
encoublas	ɑkubla	ɑkubla	ɑkubla	ɑkubla	compound	encoub|las	0.0	0.0	0.0	ɑ̃kubli	ɑ̃kubla	0.2857142857142857	0.14285714285714285
encoublasse	ɑkublas	ɑkublas	ɑkublas	ɑkublas	compound	encoub|lasse	0.0	0.0	0.0	ɑ̃kulas	ɑ̃kublas	0.2857142857142857	0.125
encoublassent	ɑkublas	ɑkublas	ɑkublas	ɑkublas	compound	encoub|lassent	0.0	0.0	0.0	ɑ̃kulas	ɑ̃kublas	0.2857142857142857	0.125
encoublasses	ɑkublas	ɑkublas	ɑkublas	ɑkublas	compound	encoub|lasses	0.0	0.0	0.0	ɑ̃kulas	ɑ̃kublas	0.2857142857142857	0.125
encoublassiez	ɑkublasje	ɑkublasje	ɑkublasje	ɑkublasje	compound	encoub|lassiez	0.0	0.0	0.0	ɑ̃kulasje	ɑ̃kublasje	0.2222222222222222	0.1
encoublassions	ɑkublasjɔ	ɑkublasjɔ	ɑkublasjɔ	ɑkublasjɔ	compound	encoub|lassions	0.0	0.0	0.0	ɑ̃kulasjɔ̃	ɑ̃kublasjɔ̃	0.3	0.18181818181818182
encoublera	ɑkubləʁa	ɑkublea	ɑkubləʁa	ɑkubləʁa	compound	encoubler|a	0.2857142857142857	0.0	0.0	ɑ̃kubliʁa	ɑ̃kubləʁa	0.2222222222222222	0.1111111111111111
