grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per
Verschlaferin	fɛɐʃlaːfəʁɪn	fɛɐʃlaːfɐɪn	fɛɾʃlˈɑfərˌɪn	fɛːɐʃlafɐɪn	compound	verschlafer|in	0.167	0.417	0.333
Verschlafers	fɛɐʃlaːfɐs	fɛɐʃlaːfɐs	fɛɾʃlˈɑfɜs	fɛːɐʃlafɛʁs	compound	verschlafer|s	0.000	0.400	0.400
Verschlag	fɛɐʃlaːk	fɛɐˈʃlaːk	fɛɾʃlˈɑːk	fɛːɐʃlaːk	dict	[]	0.125	0.375	0.125
Verschlagenheit	fɛɐʃlaːɡnhaɪt	fɛɐˈʃlaːɡnhaɪt	fɛɾʃlˈɑɡənhˌaɪt	fɛːɐʃlagɛnəiːt	dict	[]	0.077	0.385	0.462
Verschlechterer	fɛɐʃlɛctəʁɐ	fɛɐʃlɛctəʁɐ	fɛɾʃlˈɛctərɜ	fɛːɐʃlɛctɐɐ	dict	[]	0.000	0.364	0.273
Verschlechterers	fɛɐʃlɛctəʁɐs	fɛɐʃlɛctəʁɐs	fɛɾʃlˈɛctərɜs	fɛːɐʃlɛcteːʁɛʁs	compound	verschlechterer|s	0.000	0.333	0.417
Verschlechterung	fɛɐʃlɛctəʁʊŋ	fɛɐˈʃlɛctəʁʊŋ	fɛɾʃlˈɛctərˌʊŋ	fɛːɐʃlɛctɐʊŋ	dict	[]	0.083	0.333	0.250
Verschleppungstaktik	fɛɐʃlɛpʊŋstaktɪk	fɛɾʃlˌɛpʊŋstˈaktiːk	fɛɾʃlˌɛpʊŋstˈaktiːk	fɛːɐʃlɛppʊŋstaktiːk	dict	[]	0.312	0.312	0.250
Verschleuderer	fɛɐʃlɔɪdɐʁɐ	fɛɐʃlɔɪdɐʁɐ	fɛɾʃlˈɔødərɜ	fɛːɐʃlɔɔʏdɐɐ	dict	[]	0.000	0.545	0.364
Verschleuderers	fɛɐʃlɔɪdɐʁɐs	fɛɐʃlɔɪdɐʁɐs	fɛɾʃlˈɔødərɜs	fɛːɐʃlɔɔʏdeːʁɛʁs	compound	verschleuderer|s	0.000	0.500	0.583
Verschlimmbesserung	fɛɐʃlɪmbɛsəʁʊŋ	fɛɐˈʃlɪmˌbɛsəʁʊŋ	fɛɾʃlɪmbˈɛsərˌʊŋ	fɛːɐʃlɪmmbɛszeːʁʊŋ	dict	[]	0.143	0.286	0.357
Verschlimmerer	fɛɐʃlɪməʁɐ	fɛɐʃlɪməʁɐ	fɛɾʃlˈɪmərɜ	fɛːɐʃlɪmmɐɐ	dict	[]	0.000	0.400	0.300
Verschlimmerers	fɛɐʃlɪməʁɐs	fɛɐʃlɪməʁɐs	fɛɾʃlˈɪmərɜs	fɛːɐʃlɪmmeːʁɛʁs	compound	verschlimmerer|s	0.000	0.364	0.545
Verschlingen	fɛɐʃlɪŋən	fɛɐˈʃlɪŋən	fɛɾʃlˈɪŋən	fɛɐʃlɪŋən	dict	[]	0.111	0.222	0.000
Verschlinger	fɛɐʃlɪŋɐ	fɛɐʃlɪŋɐ	fɛɾʃlˈɪŋɜ	fɛːɐʃlɪŋɐ	dict	[]	0.000	0.375	0.125
Verschlingers	fɛɐʃlɪŋɐs	fɛɐʃlɪŋɐs	fɛɾʃlˈɪŋɜs	fɛːɐʃlɪŋɛʁs	compound	verschlinger|s	0.000	0.333	0.333
Verschlucker	fɛɐʃlʊkɐ	fɛɐʃlʊkɐ	fɛɾʃlˈʊkɜ	fɛːɐʃlʊkɐ	dict	[]	0.000	0.375	0.125
Verschluckers	fɛɐʃlʊkɐs	fɛɐʃlʊkɐs	fɛɾʃlˈʊkɜs	fɛːɐʃlʊkɛʁs	compound	verschlucker|s	0.000	0.333	0.333
Verschluss	fɛɐʃlʊs	fɛɐˈʃlʊs	fɛɾʃlˈʊs	fɛːɐʃlʊss	dict	[]	0.143	0.286	0.286
Verschlusslaut	fɛɐʃlʊslaʊt	fɛɐˈʃlʊsˌlaʊt	fɛɾʃlˈʊslaʊt	fɛːɐʃlʊsslaoːt	dict	[]	0.182	0.182	0.364
Verschlüsseler	fɛɐʃlʏsəlɐ	fɛɐˈʃlʏsələʁ	fɛɾʃlˈysəlɜ	fɛːɐʃlʏszeːlɐ	compound	verschlüssele|r	0.300	0.400	0.400
Verschlüsselers	fɛɐʃlʏsəlɐs	fɛɐˈʃlʏsleːɐs	fɛɾʃlˈysɛlɜs	fɛːɐʃlʏszeːlɛʁs	compound	verschlüssel|ers	0.364	0.455	0.545
Verschlüsselung	fɛɐʃlʏsəlʊŋ	fɛɐˈʃlʏsəlʊŋ	fɛɾʃlˈysəlˌʊŋ	fɛɐʃlʏsəlʊŋ	dict	[]	0.091	0.364	0.000
Verschlüsselungen	fɛɐʃlʏsəlʊŋən	fɛɐˈʃlʏsəlʊŋən	fɛɾʃlˈysəlˌʊŋən	fɛɐʃlʏsəlʊŋən	dict	[]	0.077	0.308	0.000
Verschlüsselungsgerät	fɛɐʃlʏsəlʊŋsɡəʁɛːt	fɛɐˈʃlʏsəlʊŋsɡəˈʁɛːt	fɛɾʃlˈysəlˌʊŋsɡərˌɛːt	fɛːɐʃlʏszeːlʊŋsgeːʁɛt	compound	verschlüsselung|s|gerät	0.111	0.333	0.444
Verschlüsselungsgeräte	fɛɐʃlʏsəlʊŋsɡəʁɛːtə	fɛɐˈʃlʏsəlʊŋsɡəˈʁɛːtə	fɛɾʃlˈysəlˌʊŋsɡərˌɛːtə	fɛːɐʃlʏszeːlʊŋsgeːʁɛtə	compound	verschlüsselung|s|geräte	0.105	0.316	0.421
Verschlüsselungsgeräten	fɛɐʃlʏsəlʊŋsɡəʁɛːtn	fɛɐˈʃlʏsəlʊŋsɡəˈʁɛːtn	fɛɾʃlˈysəlˌʊŋsɡərˌɛːtən	fɛːɐʃlʏszeːlʊŋsgeːʁɛtən	compound	verschlüsselung|s|geräten	0.105	0.368	0.474
Verschlüsselungsgerätes	fɛɐʃlʏsəlʊŋsɡəʁɛːtəs	fɛɐˈʃlʏsəlʊŋsɡəˈʁɛːtəs	fɛɾʃlˈysəlˌʊŋsɡərˌɛːtəs	fɛːɐʃlʏszeːlʊŋsgeːʁɛtəs	compound	verschlüsselung|s|gerätes	0.100	0.300	0.400
Verschlüsselungsgeräts	fɛɐʃlʏsəlʊŋsɡəʁɛːts	fɛɐˈʃlʏsəlʊŋsɡəˈʁɛːts	fɛɾʃlˈysəlˌʊŋsɡərˌɛːts	fɛːɐʃlʏszeːlʊŋsgeːʁɛts	compound	verschlüsselung|s|geräts	0.105	0.316	0.421
Verschlüsselungsstufe	fɛɐʃlʏsəlʊŋsʃtuːfə	fɛɐˈʃlʏsəlʊŋsˈʃtuːfə	fɛɾʃlˈysəlˌʊŋsʃtuːfə	fɛːɐʃlʏszeːlʊŋzstuːfə	compound	verschlüsselung|s|stufe	0.111	0.222	0.333
Verschlüsselungsstufen	fɛɐʃlʏsəlʊŋsʃtuːfn	fɛɐˈʃlʏsəlʊŋsˈʃtuːfn	fɛɾʃlˈysəlˌʊŋsʃtuːfən	fɛːɐʃlʏszeːlʊŋzstuːfən	compound	verschlüsselung|s|stufen	0.111	0.278	0.389
Verschmelzungsfähigkeit	fɛɐʃmɛltsʊŋsfɛːɪckaɪt	fɛɐˈʃmɛltsʊŋsˈfɛːɪkaɪt	fɛɾʃmˈɛltsʊŋsfˌɛːɪckˌaɪt	fɛːɐʃmɛltsʊŋsfɛɪkkəiːt	compound	verschmelzung|s|fähigkeit	0.143	0.190	0.286
Verschmutzer	fɛɐʃmʊtsɐ	fɛɐʃmʊtsɐ	fɛɾʃmˈʊtsɜ	fɛːɐʃmʊtsɐ	dict	[]	0.000	0.333	0.111
Verschmutzers	fɛɐʃmʊtsɐs	fɛɐʃmʊtsɐs	fɛɾʃmˈʊtsɜs	fɛːɐʃmʊtsɛʁs	compound	verschmutzer|s	0.000	0.300	0.300
Verschmäher	fɛɐʃmɛːɐ	fɛɐʃmɛːɐ	fɛɾʃmˈɛːɜ	fɛːɐʃmɛːɐ	dict	[]	0.000	0.375	0.125
Verschnürer	fɛɐʃnyːʁɐ	fɛɐʃnyːʁɐ	fɛɾʃnˈyːrɜ	fɛːɐʃnyːʁɐ	dict	[]	0.000	0.444	0.111
Verschoner	fɛɐʃoːnɐ	fɛɐʃoːnɐ	fɛɾʃˈoːnɜ	fɛːɐʃoːnɐ	dict	[]	0.000	0.375	0.125
Verschreiber	fɛɐʃʁaɪbɐ	fɛɐˈʃʁaɪbɐ	fɛɾʃrˈaɪbɜ	fɛːɐʃʁaeːbɐ	dict	[]	0.111	0.444	0.333
Verschreibung	fɛɐʃʁaɪbʊŋ	fɛɐˈʃʁaɪbʊŋ	fɛɾʃrˈaɪbʊŋ	fɛːɐʃʁaeːbʊŋ	dict	[]	0.100	0.300	0.300
Verschriftung	fɛɐʃʁɪftʊŋ	fɛɐʃʁɪftʊŋ	fɛɾʃrˈɪftʊŋ	fɛːɐʃʁɪftʊŋ	dict	[]	0.000	0.300	0.100
Verschränker	fɛɐʃʁɛŋkɐ	fɛɐʃʁɛŋkɐ	fɛɾʃrˈɛŋkɜ	fɛːɐʃʁɛŋkɐ	dict	[]	0.000	0.444	0.111
Verschränkers	fɛɐʃʁɛŋkɐs	fɛɐʃʁɛŋkɐs	fɛɾʃrˈɛnkɜs	fɛːɐʃʁɛŋkɛʁs	compound	verschränker|s	0.000	0.500	0.300
Verschränkung	fɛɐʃʁɛŋkn	fɛɾʃrˈɛnkʊŋ	fɛɾʃrˈɛnkʊŋ	fɛːɐʃʁɛŋkʊŋ	dict	[]	0.667	0.667	0.333
Verschuldung	fɛɐʃʊldʊŋ	fɛɐˈʃʊldʊŋ	fɛɾʃˈʊldʊŋ	fɛːɐʃʊldʊŋ	dict	[]	0.111	0.222	0.111
Verschweiger	fɛʁʃvaɪɡɐ	fɛɐˈʃvaɪɡəʁ	fɛɾʃvˈaɪɡɜ	fɛːɐʃvaeːgɐ	compound	verschweige|r	0.444	0.333	0.556
Verschweigers	fɛʁʃvaɪɡɐs	fɛʁʃvaɪɡɐs	fɛɾʃvˈaɪɡɜs	fɛːɐʃvaeːgɛʁs	dict	[]	0.000	0.300	0.700
Verschwender	fɛɐʃvɛndɐ	fɛɐˈʃvɛndɐ	fɛɾʃvˈɛndɜ	fɛɐʃvɛndɐ	dict	[]	0.111	0.333	0.000
Verschwenderin	fɛɐʃvɛndɐʁɪn	fɛɐˈʃvɛndəʁɪn	fɛɾʃvˈɛndərˌɪn	fɛɐʃvɛndɐʁɪn	dict	[]	0.167	0.417	0.000
Verschwendung	fɛrʃvɛndʊŋ	fɛɐˈʃvɛndʊŋ	fɛɾʃvˈɛndʊŋ	fɛʁʃvɛndʊŋ	dict	[]	0.200	0.200	0.100
Verschwiegenheit	fɛɐʃviːɡnhaɪt	fɛɐˈʃviːɡnhaɪt	fɛɾʃvˈiːɡənhˌaɪt	fɛːɐʃviːgɛnəiːt	dict	[]	0.077	0.308	0.462
Verschwören	fɛɐʃvøːʁən	fɛɐˈʃvøːʁən	fɛɾʃvˈøːrən	fɛːɐʃvøːʁən	dict	[]	0.100	0.300	0.100
Verschwörer	fɛɐʃvøːʁɐ	fɛɐˈʃvøːʁɐ	fɛɾʃvˈøːrɜ	fɛːɐʃvøːʁɐ	dict	[]	0.111	0.444	0.111
Verschwörerin	fɛɐʃvøːʁəʁɪn	fɛɐˈʃvøːʁəʁɪn	fɛɾʃvˈøːrərˌɪn	fɛːɐʃvøːʁɐɪn	dict	[]	0.083	0.417	0.250
Verschwörung	fɛɐʃvøːʁʊŋ	fɛɐˈʃvøːʁʊŋ	fɛɾʃvˈøːrʊŋ	fɛɐʃvøːʁʊŋ	dict	[]	0.100	0.300	0.000
Verschwörungstheoretiker	fɛɐʃvøːʁʊŋsteoʁeːtikɐ	fɛɐˈʃvøːʁʊŋsteoˌʁeːtɪkɐ	fɛɾʃvˌøːrʊŋstˌeːoːrˈeːtiːkɜ	fɛːɐʃvøːʁʊŋstɛoːʁeːtiːkɐ	dict	[]	0.143	0.476	0.190
Verschwörungstheoretikerin	fɛɐʃvøːʁʊŋsteoʁeːtikəʁɪn	fɛɐˈʃvøːʁʊŋsteoˌʁeːtɪkəʁɪn	fɛɾʃvˈøːrʊŋstˌeːoːrˌeːtiːkərˌɪn	fɛːɐʃvøːʁʊŋstɛoːʁeːtiːkɐɪn	dict	[]	0.125	0.458	0.250
Verschwörungstheoretikerinnen	fɛɐʃvøːʁʊŋsteoʁeːtikəʁɪnən	fɛɐˈʃvøːʁʊŋsteoˌʁeːtɪkəʁɪnən	fɛɾʃvˈøːrʊŋstˌeːoːrˌeːtiːkˌeːrɪnən	fɛːɐʃvøːʁʊŋstɛoːʁeːtiːkeːʁɪnnən	dict	[]	0.115	0.500	0.269
Verschwörungstheoretikers	fɛɐʃvøːʁʊŋsteoʁeːtikɐs	fɛɐˈʃvøːʁʊŋsteoˌʁeːtɪkɐs	fɛɾʃvˈøːrʊŋstˌeːoːrˌeːtiːkɜs	fɛːɐʃvøːʁʊŋstɛoːʁeːtiːkɛʁs	dict	[]	0.136	0.455	0.273
Verschwörungstheorie	fɛɐʃvøːʁʊŋsteoʁiː	fɛɐˈʃvøːʁʊŋsteoˌʁiː	fɛɾʃvˌøːrʊŋstˌeːoːrˈiː	fɛːɐʃvøːʁʊŋstɛoːʁiːə	dict	[]	0.118	0.471	0.235
Verschwörungstheorien	fɛɐʃvøːʁʊŋsteoʁiːən	fɛɐˈʃvøːʁʊŋsteoˌʁiːən	fɛɾʃvˌøːrʊŋstˌeːoːrˈiːən	fɛːɐʃvøːʁʊŋstɛoːʁiːən	dict	[]	0.105	0.421	0.158
Verschärfung	fɛʁʃɛʁfʊŋ	fɛɐˈʃɛʁfʊŋ	fɛɾʃˈɛɾfʊŋ	fɛːɐʃɛʁfʊŋ	dict	[]	0.222	0.333	0.222
Verschönerer	fɛɐʃøːnəʁɐ	fɛɐʃøːnəʁɐ	fɛɾʃˈøːnərɜ	fɛːɐʃøːnɐɐ	dict	[]	0.000	0.400	0.300
Verse	fɛʁzə	ˈfɛʁzə	fɛɾzˈeː	fɛʁzə	dict	[]	0.200	0.800	0.000
Versechsfacher	fɛɐzɛksfaxɐ	fɛɐˈzɛksˌfaxəʁ	fɛɾzˈɛksfˌaxɜ	fɛːɐzɛcsfaxɐ	compound	versechsfache|r	0.364	0.364	0.182
Versechsfachung	fɛɐzɛksfaxʊŋ	fɛɐzɛksfaxʊŋ	fɛɾzˈɛksfˌaxʊŋ	fɛːɐzɛcsfaxʊŋ	dict	[]	0.000	0.250	0.167
Versehrter	fɛɐzeːɐtɐ	fɛɐˈzeːɐtɐ	fɛɾzˈeːɾtɜ	fɛːɐzeːʁtɐ	dict	[]	0.111	0.444	0.222
Versehrung	fɛɐzeːʁʁʊŋ	fɛɐzeːʁʊŋ	fɛɾzˈeːrʊŋ	fɛːɐzeːʁʊŋ	dict	[]	0.100	0.400	0.200
Verselbstständigung	fɛɐzɛlpstʃtɛndɪɡʊŋ	fɛɐzɛlpstʃtɛndɪɡʊŋ	fɛɾzˈɛlpstʃtˌɛndɪɡˌʊŋ	fɛːɐzɛlpststɛndɪgʊŋ	dict	[]	0.000	0.222	0.167
Verselbständigung	fɛɐzɛlpʃtɛndɪɡʊŋ	fɛɐzɛlpʃtɛndɪɡʊŋ	fɛɾzˈɛlpstˌɛndɪɡˌʊŋ	fɛːɐzɛlbstɛndɪgʊŋ	dict	[]	0.000	0.312	0.250
Versen	fɛʁzən	ˈfɛʁzn	fˈɛɾzən	fɛʁzən	dict	[]	0.333	0.333	0.000
Versender	fɛɐzɛndɐ	fɛɐzɛndɐ	fɛɾzˈɛndɜ	fɛːɐzɛndɐ	dict	[]	0.000	0.375	0.125
Versenders	fɛɐzɛndɐs	fɛɐzɛndɐs	fɛɾzˈɛndɜs	fɛːɐzɛndɛʁs	compound	versender|s	0.000	0.333	0.333
Versenger	fɛɐzɛŋɐ	fɛɐzɛŋɐ	fɛɾzˈɛŋɜ	fɛːɐzɛŋɐ	dict	[]	0.000	0.429	0.143
Versengers	fɛɐzɛŋɐs	fɛɐzɛŋɐs	fɛɾzˈɛŋɜs	fɛːɐzɛŋɛʁs	compound	versenger|s	0.000	0.375	0.375
Versenker	fɛɐzɛŋkɐ	fɛɐzɛŋkɐ	fɛɾzˈɛŋkɜ	fɛːɐzɛŋkɐ	dict	[]	0.000	0.375	0.125
Versenkers	fɛɐzɛnkɐs	fɛɐzɛŋkɐs	fɛɾzˈɛnkɜs	fɛːɐzɛŋkɛʁs	compound	versenker|s	0.111	0.333	0.444
Verseucher	fɛɐzɔʏcɐ	fɛɐzɔʏcɐ	fɛɾzˈɔøcɜ	fɛːɐzɔɔʏcɐ	dict	[]	0.000	0.500	0.250
Verseuchers	fɛɐzɔʏcɐs	fɛɐzɔʏcɐs	fɛɾzˈɔøcɜs	fɛːɐzɔɔʏcɛʁs	compound	verseucher|s	0.000	0.444	0.444
Verseuchung	fɛɐzɔɪcʊŋ	fɛɾzˈɔøcʊŋ	fɛɾzˈɔøcʊŋ	fɛːɐzɔɔʏcʊŋ	dict	[]	0.333	0.333	0.333
Versfußes	fɛʁsfuːsəs	ˈfɛʁsfuːsəs	fɛɾsfˈuːsəs	vɛʁsfʊszəs	dict	[]	0.100	0.200	0.400
Versfüße	fɛʁsfyːsə	ˈfɛʁsˌfyːsə	fɛɾsfˈyːsə	fɛːɐsfʏszə	dict	[]	0.222	0.222	0.556
Versicherte	fɛɐzɪcɐtə	fɛɐˈzɪcɐtə	fɛɾzˈɪcɜtə	fɛːɐzɪcɛʁtə	dict	[]	0.111	0.333	0.333
Versichertem	fɛɐzɪcɐtəm	fɛɐˈzɪcɐtəm	fɛɾzˈɪcɜtəm	fɛːɐzɪcɛʁtəm	dict	[]	0.100	0.300	0.300
Versicherten	fɛɐzɪcɐtn	fɛɐˈzɪcɐtn	fɛɾzˈɪcɜtən	fɛːɐzɪcɛʁtən	dict	[]	0.111	0.444	0.444
Versicherter	fɛɐzɪcɐtɐ	fɛɐˈzɪcɐtɐ	fɛɾzˈɪcɜtɜ	fɛːɐzɪcɛʁtɐ	dict	[]	0.111	0.444	0.333
Versicherung	fɛɐzɪcəʁʊŋ	fɛɐˈzɪcəʁʊŋ	fɛɾzˈɪcərˌʊŋ	fɛːɐzɪcɐʊŋ	dict	[]	0.100	0.400	0.300
Versicherungsbetrüger	fɛɐzɪcəʁʊŋsbətʁyːɡɐ	fɛɐˈzɪcəʁʊŋsbəˌtʁyːɡɐ	fɛɾzˈɪceːrˌʊŋsbətɾˌyːɡɜ	fɛːɐzɪcɐʊŋsbətʁyːgɐ	dict	[]	0.105	0.474	0.211
Versicherungsbetrügerin	fɛɐzɪcəʁʊŋsbətʁyːɡəʁɪn	fɛɐˈzɪcəʁʊŋsbəˌtʁyːɡəʁɪn	fɛɾzˈɪceːrˌʊŋsbətɾˌyːɡərˌɪn	fɛːɐzɪcɐʊŋsbətʁyːgeːʁɪn	dict	[]	0.091	0.455	0.273
Versicherungsgesellschaft	fɛɐzɪcəʁʊŋsɡəzɛlʃaft	fɛɾzˌɪceːrˌʊŋsgəzˈɛlʃaft	fɛɾzˌɪceːrˌʊŋsɡəzˈɛlʃaft	fɛːɐzɪceːʁʊŋsgeːzɛllstshaft	dict	[]	0.400	0.350	0.550
Versicherungsschwindler	fɛɐzɪcəʁʊŋsʃvɪndlɐ	fɛɐˈzɪcəʁʊŋsˈʃvɪndlɐ	fɛɾzˈɪceːrˌʊŋscvɪndlɜ	fɛːɐzɪcɐʊŋsstsvɪndlɐ	compound	versicherung|s|schwindler	0.111	0.444	0.333
Versiebenfachen	fɛɐziːbnfaxən	fɛɐˈziːbnˌfaxn	vˈɛɾziːbˌɛnfaxən	fɛːɐziːbɛnfaxən	dict	[]	0.231	0.385	0.154
Versiebenfacher	fɛɐziːbnfaxɐ	fɛɐˈziːbnˌfaxəʁ	vˈɛɾziːbˌɛnfaxɜ	fɛːɐziːbɛnfaxɐ	compound	versiebenfache|r	0.333	0.500	0.167
Versiebenfachers	fɛɐziːbnfaxɐs	fɛɐˈziːbnˌfaxeːɐs	vˈɛɾziːbˌɛnfaxɜs	fɛːɐziːbɛnfaxɛʁs	compound	versiebenfach|ers	0.308	0.462	0.308
Versiebenfachung	fɛɐziːbnfaxʊŋ	fɛɐziːbnfaxʊŋ	vˈɛɾziːbˌɛnfaxˌʊŋ	fɛːɐziːbɛnfaxʊŋ	dict	[]	0.000	0.462	0.154
Versilberer	fɛɐzɪlbɐʁɐ	fɛɐzɪlbɐʁɐ	fɛɾzˈɪlbərɜ	fɛːɐzɪlbɐɐ	dict	[]	0.000	0.500	0.200
Versklaver	fɛɐsklaːvɐ	fɛɐˈsklaːfəʁ	fɛɾsklˈɑːvɜ	vɛʁsklavɐ	compound	versklave|r	0.400	0.400	0.300
Versklavung	fɛʁsklaːvʊŋ	fɛɐˈsklaːfʊŋ	fɛɾsklˈɑvʊŋ	vɛʁsklavʊŋ	dict	[]	0.273	0.273	0.182
Versmaße	fɛʁsmaːsə	ˈfɛʁsˌmaːsə	fɛɾsmˈɑːsə	fɛːɐsmaszə	dict	[]	0.222	0.333	0.444
Versohler	fɛɐzoːlɐ	fɛɐzoːlɐ	fɛɾzˈoːlɜ	fɛːɐzoːlɐ	dict	[]	0.000	0.375	0.125
Versorger	fɛɐzɔrɡɐ	fɛɾzˈɔɾgɜ	fɛɾzˈɔɾɡɜ	fɛːɐzɔʁgɐ	dict	[]	0.625	0.500	0.375
Versorgungslage	fɛɐzɔʁɡʊŋslaːɡə	fɛɐˈzɔʁɡʊŋsˌlaːɡə	fɛɾzˈɔɾɡʊŋslˌɑːɡə	fɛːɐzɔʁgʊŋslagə	dict	[]	0.133	0.333	0.267
Verspargelung	fɛʁʃpaʁɡəlʊŋ	fɛɐˈʃpaʁɡəlʊŋ	fɛɾʃpˈaɾɡəlˌʊŋ	fɛːɐʃpaʁgeːlʊŋ	dict	[]	0.167	0.333	0.417
Verspeiser	fɛɐʃpaɪzɐ	fɛɐˈʃpaɪzəʁ	fɛɾʃpˈaɪzɜ	fɛːɐʃpaeːzɐ	compound	verspeise|r	0.333	0.333	0.333
Versperren	fɛɐʃpɛʁən	fɛɐˈʃpɛʁən	fɛɾʃpˈɛrən	fɛːɐʃpɛʁʁən	dict	[]	0.111	0.333	0.222
Versperrer	fɛʁʃpɛʁɐ	fɛʁʃpɛʁɐ	fɛɾʃpˈɛrɜ	fɛːɐʃpɛʁʁɐ	dict	[]	0.000	0.500	0.375
Verspielen	fɛɐʃpiːlən	fɛɐˈʃpiːlən	fɛɾʃpˈiːlən	fɛɐʃpiːlən	dict	[]	0.100	0.200	0.000
Verspieler	fɛʁʃpiːlɐ	fɛʁʃpiːlɐ	fɛɾʃpˈiːlɜ	fɛːɐʃpiːlɐ	dict	[]	0.000	0.333	0.222
Verspotten	fɛʁʃpɔtən	fɛɐˈʃpɔtn	fɛɾʃpˈɔtən	fɛʁʃpɔtən	dict	[]	0.333	0.222	0.000
Verspotter	fɛʁʃpɔtɐ	fɛʁʃpɔtɐ	fɛɾʃpˈɔtɜ	fɛːɐʃpɔtɐ	dict	[]	0.000	0.375	0.250
Versprechen	fɛɐʃpʁɛcən	fɛɐˈʃpʁɛcn	fɛɾʃpɾˈɛcən	fɛɐʃpʁɛcn	dict	[]	0.200	0.300	0.100
Versprechung	fɛɐʃpʁɛcʊŋ	fɛɐˈʃpʁɛcʊŋ	fɛɾʃpɾˈɛcʊŋ	fɛːɐʃpʁɛcʊŋ	dict	[]	0.100	0.300	0.100
Verspröden	fɛɐʃpʁøːdən	fɛɐʃpʁøːdən	fɛɾʃpɾˈøːdən	fɛːɐʃpʁøːdən	dict	[]	0.000	0.273	0.091
Verspröder	fɛʁʃpʁøːdɐ	fɛɐˈʃpʁøːdɐ	fɛɾʃpɾˈøːdɜ	fɛːɐʃpʁøːdɐ	compound	ver|spröder	0.200	0.400	0.200
Versprühen	fɛʁʃpʁyːən	fɛɐˈʃpʁyːən	fɛɾʃpɾˈyːən	fɛːɐʃpʁyːən	dict	[]	0.200	0.300	0.200
Verspätung	fɛɐʃpɛːtʊŋ	fɛɐˈʃpɛːtʊŋ	fɛɾʃpˈɛːtʊŋ	fɛɐʃpɛːtʊŋ	dict	[]	0.100	0.200	0.000
Verspüren	fɛɐʃpyːʁən	fɛɐˈʃpyːʁən	fɛɾʃpˈyːrən	fɛːɐʃpyːʁən	dict	[]	0.100	0.300	0.100
Verstaatlichung	fɛʁʃtaːtlɪcʊŋ	fɛɐˈʃtaːtlɪcʊŋ	fɛɾʃtˈɑːtlɪcʊŋ	fɛʁʃtaːtlɪcʊŋ	dict	[]	0.154	0.231	0.000
Verstand	fɛɐʃtant	fɛɐˈʃtant	fɛɾʃtˈant	fɛːɐʃtant	dict	[]	0.125	0.250	0.125
Verstattung	fɛɐʃtatʊŋ	fɛɐʃtatʊŋ	fɛɾʃtˈatʊŋ	fɛːɐʃtatʊŋ	dict	[]	0.000	0.222	0.111
Verstauben	fɛɐʃtaʊbən	fɛɐˈʃtaʊbn	fɛɾʃtˈaʊbən	vɛʁstaoːbən	dict	[]	0.200	0.200	0.500
Verstauchen	fɛɐʃtaʊxən	fɛɐˈʃtaʊxn	fɛɾʃtˈaʊxən	vɛʁstaoːxən	dict	[]	0.200	0.200	0.500
Verstauen	fɛɐʃtaʊən	fɛɐˈʃtaʊən	fɛɾʃtˈaʊən	vɛʁstaoːən	dict	[]	0.111	0.222	0.556
Versteck	fɛɐʃtɛk	fɛɐˈʃtɛk	fɛɾʃtˈɛk	fɛːɐʃtɛk	dict	[]	0.143	0.286	0.143
Verstecken	fərʃtɛkən	fɛɐˈʃtɛkn	fɛɾʃtˈɛkən	fɛɐʃtɛkən	dict	[]	0.444	0.333	0.222
Versteher	fɛɐʃteːɐ	fɛɐˈʃteːɐ	fɛɾʃtˈeːɜ	fɛːɐʃteːɐ	dict	[]	0.125	0.375	0.125
Versteifung	fɛɐʃtaɪfʊŋ	fɛɐˈʃtaɪfʊŋ	fɛɾʃtˈaɪfʊŋ	fɛːɐʃtaeːfʊŋ	dict	[]	0.100	0.200	0.300
Versteigerer	fɛɐʃtaɪɡɐʁɐ	fɛɐˈʃtaɪɡəʁəʁ	fɛɾʃtˈaɪɡərɜ	fɛːɐʃtaeːgɐɐ	compound	versteigere|r	0.364	0.455	0.455
Versteigern	fɛɐʃtaɪɡɐn	fɛɐˈʃtaɪɡɐn	fɛɾʃtˈaɪɡɜn	fɛɐʃtaɪgɐn	dict	[]	0.100	0.300	0.100
Versteinern	fɛɐʃtaɪnɐn	fɛɐˈʃtaɪnɐn	fɛɾʃtˈaɪnɜn	fɛʁʃtaɪnəʁn	dict	[]	0.100	0.300	0.300
Versteinerung	fɛʁʃtaɪnəʁʊŋ	fɛɐˈʃtaɪnəʁʊŋ	fɛɾʃtˈaɪnərˌʊŋ	fɛʁʃtaɪnəʁʊŋ	dict	[]	0.167	0.333	0.000
Verstellen	fɛɐʃtɛlən	fɛɐˈʃtɛlən	fɛɾʃtˈɛlən	fɛːɐʃtɛllən	dict	[]	0.111	0.222	0.222
Verstimmung	fɛɐʃtɪmʊŋ	fɛɐˈʃtɪmʊŋ	fɛɾʃtˈɪmʊŋ	fɛːɐʃtɪmmʊŋ	dict	[]	0.111	0.222	0.222
Verstopfung	fɛʁʃtɔpfʊŋ	fɛɐˈʃtɔpfʊŋ	fɛɾʃtˈɔpfʊŋ	fɛːɐʃtɔpfʊŋ	dict	[]	0.200	0.200	0.200
