grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per
longitudinal	lɔʒitydinal	lɔʒitydinal	lɔʒitydinˈal	lɔʒitydinal	dict	[]	0.000	0.091	0.000
longitudinale	lɔʒitydinal	lɔʒitydinal	lɔʒitydinˈal	lɔʒitydinal	dict	[]	0.000	0.091	0.000
longitudinales	lɔʒitydinal	lɔʒitydinal	lɔʒitydinˈal	lɔʒitydinal	dict	[]	0.000	0.091	0.000
longtemps	lɔtɑ	lɔtɑ	lɔtˈɑ	lɔtɑ	dict	[]	0.000	0.250	0.000
longue	lɔɡ	lɔg	lˈɔɡ	lɔɡ	dict	[]	0.333	0.333	0.000
longuement	lɔɡmɑ	lɔgmɑ	lɔɡmˈɑ	lɔɡmɑ	dict	[]	0.200	0.200	0.000
longues	lɔɡ	lɔg	lˈɔɡ	lɔɡ	dict	[]	0.333	0.333	0.000
longuet	lɔɡɛ	lɔgɛ	lɔɡˈɛ	lɔɡɛ	dict	[]	0.250	0.250	0.000
longueur	lɔɡœʁ	lɔgœʁ	lɔɡˈœʁ	lɔɡœʁ	dict	[]	0.200	0.200	0.000
longévif	lɔʒevif	lɔʒevif	lɔʒevˈif	lɔʒevif	compound	longé|vif	0.000	0.143	0.000
longévité	lɔʒevite	lɔʒevite	lɔʒevitˈe	lɔʒevite	dict	[]	0.000	0.125	0.000
looc	luk	luk	lˈuːk	lu	dict	[]	0.000	0.667	0.333
looch	lɔk	luk	lˈuːtʃ	luʃ	compound	looc|h	0.333	1.667	0.667
look	luk	luk	lˈʊk	luk	dict	[]	0.000	0.667	0.000
lookbook	lukbuk	lukbuk	lˈʊkbʊk	lukbuk	compound	look|book	0.000	0.500	0.000
loose	luz	luz	lˈuːs	luz	dict	[]	0.000	1.000	0.000
lope	lɔp	lɔp	lˈɔp	lɔp	dict	[]	0.000	0.333	0.000
lopette	lɔpɛt	lɔpɛt	lopˈɛt	lɔpɛt	dict	[]	0.000	0.400	0.000
lopin	lɔpɛ	lɔpɛ	lopˈɛ	lɔpɛ	dict	[]	0.000	0.500	0.000
loquace	lɔkas	lɔkas	lokˈas	lɔkas	dict	[]	0.000	0.333	0.000
loquacité	lɔkasite	lɔkasite	lokasitˈe	lɔkasite	dict	[]	0.000	0.250	0.000
loque	lɔk	lɔk	lˈok	lɔk	dict	[]	0.000	0.667	0.000
loquet	lɔkɛ	lɔkɛ	lokˈɛ	lɔkɛ	dict	[]	0.000	0.500	0.000
loqueteux	lɔktø	lɔktø	loktˈø	lɔktø	dict	[]	0.000	0.400	0.000
lorentzien	lɔʁɛntsjɛ	lɔʁɛntsjɛ	loʁɑtsjˈɛ	lɔʁtzjɛ	dict	[]	0.000	0.444	0.333
lorette	lɔʁɛt	lɔʁɛt	loʁˈɛt	lɔʁɛt	compound	lor|ette	0.000	0.400	0.000
lorgner	lɔʁɲe	lɔʁɲe	lɔʁnjˈe	lɔʁɲe	dict	[]	0.000	0.600	0.000
lorgnette	lɔʁɲɛt	lɔʁɲɛt	lɔʁnjˈɛt	lɔʁɲɛt	dict	[]	0.000	0.500	0.000
lorgnon	lɔʁɲɔ	lɔʁɲɔ	lɔʁnjˈɔ	lɔʁɲɔ	dict	[]	0.000	0.600	0.000
loriot	lɔʁjo	lɔʁjo	loʁjˈo	lɔʁjo	dict	[]	0.000	0.400	0.000
lors	lɔʁ	lɔʁ	lˈɔʁ	lɔʁ	dict	[]	0.000	0.333	0.000
lorsqu'	lɔʁsk‿	lɔʁkə	lˈɔʁsk	lɔʁsk	compound	lors|qu	0.333	0.333	0.167
lorsqu'on	lɔʁsk‿ɔ	lɔʁkəɔ	lˈoʁskɔ	lɔʁskɔ	compound	lors|qu|on	0.286	0.429	0.143
lorsque	lɔʁsk	lɔʁskə	lˈɔʁskə	lɔʁskə	dict	[]	0.200	0.400	0.200
los	lo	lɔ	lˈos	lo	dict	[]	0.500	1.000	0.000
losange	lozɑʒ	lɔzɑʒ	lozˈɑʒ	lɔzɑʒ	dict	[]	0.200	0.200	0.200
loser	luzœʁ	luzœʁ	lozˈe	loze	dict	[]	0.000	0.600	0.600
lot	lo	lo	lˈo	lo	dict	[]	0.000	0.500	0.000
lote	lɔt	lɔt	lˈɔt	lɔt	dict	[]	0.000	0.333	0.000
loterie	lɔtʁi	lɔtʁi	lotʁˈi	lɔtʁi	dict	[]	0.000	0.400	0.000
loteries	lɔtʁi	lɔtʁi	lotəʁˈi	lɔtʁi	dict	[]	0.000	0.600	0.000
lotharingien	lɔtaʁɛʒjɛ	lɔtaʁɛʒjɛ	lotaʁɛʒjˈɛ	lɔtaʁɛʒjɛ	dict	[]	0.000	0.222	0.000
lotier	lɔtje	lɔtje	lotjˈe	lɔtje	dict	[]	0.000	0.400	0.000
lotir	lɔtiʁ	lɔtiʁ	lotˈiʁ	lɔtiʁ	dict	[]	0.000	0.400	0.000
lotissement	lɔtismɑ	lɔtismɑ	lotismˈɑ	lɔtismɑ	dict	[]	0.000	0.286	0.000
loto	lɔto	lɔto	lotˈo	loto	dict	[]	0.000	0.250	0.000
lots	lo	lo	lˈo	lo	dict	[]	0.000	0.500	0.000
lotte	lɔt	lɔt	lˈɔt	lɔt	dict	[]	0.000	0.333	0.000
lotus	lotys	lɔtys	lotˈys	lotys	dict	[]	0.200	0.200	0.000
loua	lwa	lwa	lwˈa	lua	dict	[]	0.000	0.333	0.000
louable	lwabl	lwabl	lwˈabl	luabl	dict	[]	0.000	0.200	0.200
louables	lwabl	lwabl	lwˈabl	luabl	dict	[]	0.000	0.200	0.200
louage	lwaʒ	lwaʒ	lwˈaʒ	lwaʒ	dict	[]	0.000	0.250	0.000
louange	lwɑʒ	lwɑʒ	lwˈɑʒ	lwɑʒ	dict	[]	0.000	0.250	0.000
louangea	lwɑʒa	lwɑʒa	lwɑʒˈa	luɑʒa	compound	louange|a	0.000	0.200	0.200
louangeai	lwɑʒe	lwɑʒe	lwɑʒˈe	luɑʒɛ	dict	[]	0.000	0.200	0.400
louangeaient	lwɑʒɛ	lwɑʒe	lwɑʒˈɛ	luɑʒɛ	compound	louangeai|ent	0.200	0.200	0.200
louangeais	lwɑʒɛ	lwɑʒe	lwɑʒˈɛ	luɑʒɛ	compound	louangeai|s	0.200	0.200	0.200
louangeait	lwɑʒɛ	lwɑʒet	lwɑʒˈɛ	luɑʒɛ	compound	louangeai|t	0.400	0.200	0.200
louangeant	lwɑʒɑ	lwɑʒɑ	lwɑʒˈɑ	luɑʒɑ	compound	louange|ant	0.000	0.200	0.200
louangeas	lwɑʒa	lwɑʒa	lwɑʒˈa	luɑʒa	compound	louange|as	0.000	0.200	0.200
louangeasse	lwɑʒas	lwɑʒas	lwɑʒˈas	luɑʒas	compound	louange|asse	0.000	0.167	0.167
louangeassent	lwɑʒas	lwɑʒas	lwɑʒˈas	luɑʒas	compound	louange|assent	0.000	0.167	0.167
louangeasses	lwɑʒas	lwɑʒas	lwɑʒˈas	luɑʒas	compound	louange|asses	0.000	0.167	0.167
louangeassiez	lwɑʒasje	lwɑʒasje	lwɑʒasjˈe	luɑʒasje	compound	louange|assiez	0.000	0.125	0.125
louangeassions	lwɑʒasjɔ	lwɑʒasjɔ	lwɑʒasjˈɔ	luɑʒasjɔ	compound	louange|assions	0.000	0.125	0.125
louangent	lwɑʒ	lwɑʒ	lwˈɑʒ	luɑʒ	compound	louange|nt	0.000	0.250	0.250
louangeons	lwɑʒɔ	lwɑʒɔ	lwɑʒˈɔ	luɑʒɔ	compound	louange|ons	0.000	0.200	0.200
louanger	lwɑʒe	lwɑʒe	lwɑʒˈe	luɑʒe	dict	[]	0.000	0.200	0.000
louangera	lwɑʒʁa	lwɑʒea	lwɑʒʁˈa	luɑʒəʁa	compound	louanger|a	0.167	0.167	0.333
louangerai	lwɑʒʁe	lwɑʒeɛ	lwɑʒʁˈe	luɑʒəʁe	compound	louanger|ai	0.333	0.167	0.333
louangeraient	lwɑʒʁɛ	lwɑʒeɛ	lwɑʒʁˈɛ	luɑʒəʁɛ	compound	louanger|aient	0.167	0.167	0.333
louangerais	lwɑʒʁɛ	lwɑʒeɛ	lwɑʒʁˈɛ	luɑʒəʁɛ	compound	louanger|ais	0.167	0.167	0.333
louangerait	lwɑʒʁɛ	lwɑʒeɛ	lwɑʒʁˈɛ	luɑʒəʁɛ	compound	louanger|ait	0.167	0.167	0.333
louangeras	lwɑʒʁa	lwɑʒea	lwɑʒʁˈa	luɑʒəʁa	compound	louanger|as	0.167	0.167	0.333
louangerez	lwɑʒʁe	lwɑʒee	lwɑʒʁˈe	luɑʒəʁe	compound	louanger|ez	0.167	0.167	0.333
louangeriez	lwɑʒəʁje	lwɑʒəʁje	lwɑʒəʁjˈe	luɑʒəʁje	dict	[]	0.000	0.125	0.125
louangerions	lwɑʒəʁjɔ	lwɑʒəʁjɔ	lwɑʒəʁjˈɔ	luɑʒəʁjɔ	dict	[]	0.000	0.125	0.125
louangerons	lwɑʒʁɔ	lwɑʒeɔ	lwɑʒʁˈɔ	luɑʒəʁɔ	compound	louanger|ons	0.167	0.167	0.333
louangeront	lwɑʒʁɔ	lwɑʒeɔ	lwɑʒʁˈɔ	luɑʒəʁɔ	compound	louanger|ont	0.167	0.167	0.333
louangeur	lwɑʒœʁ	lwɑʒœʁ	lwɑʒˈœʁ	luɑʒœʁ	compound	louange|ur	0.000	0.167	0.167
louangeuse	lwɑʒøz	lwɑʒøz	lwɑʒˈøz	luɑʒøz	compound	louange|use	0.000	0.167	0.167
louangez	lwɑʒe	lwɑʒe	lwɑʒˈe	luɑʒe	dict	[]	0.000	0.200	0.200
louangeâmes	lwɑʒam	lwɑʒam	lwɑʒˈaːm	luɑʒam	compound	louange|âmes	0.000	0.333	0.167
louangeât	lwɑʒa	lwɑʒa	lwɑʒˈaː	luɑʒa	compound	[]	0.000	0.400	0.200
louangeâtes	lwɑʒat	lwɑʒat	lwɑʒˈaːt	luɑʒat	compound	[]	0.000	0.333	0.167
louangiez	lwɑʒje	lwɑʒje	lwɑʒjˈe	luɑʒje	dict	[]	0.000	0.167	0.167
louangions	lwɑʒjɔ	lwɑʒjɔ	lwɑʒjˈɔ	luɑʒjɔ	dict	[]	0.000	0.167	0.167
louangèrent	lwɑʒɛʁ	lwɑʒɛʁ	lwɑʒˈɛʁ	luɑʒɛʁ	dict	[]	0.000	0.167	0.167
louangé	lwɑʒe	lwɑʒe	lwɑʒˈe	luɑʒe	dict	[]	0.000	0.200	0.200
louba	luba	luba	lubˈa	luba	compound	lou|ba	0.000	0.250	0.000
loubard	lubaʁ	lubaʁ	lubˈaʁ	lubaʁ	dict	[]	0.000	0.200	0.000
louche	luʃ	luʃ	lˈuʃ	luʃ	dict	[]	0.000	0.333	0.000
loucher	luʃe	luʃe	luʃˈe	luʃe	dict	[]	0.000	0.250	0.000
louchet	luʃɛ	luʃɛ	luʃˈɛ	luʃɛ	dict	[]	0.000	0.250	0.000
louchébem	luʃebɛm	luʃebɛm	luʃebˈɛm	luʃebm	dict	[]	0.000	0.143	0.143
loue	lu	lu	lˈu	lu	dict	[]	0.000	0.500	0.000
louer	lwe	lwe	lwˈe	lwe	dict	[]	0.000	0.333	0.000
loueur	lwœʁ	lwœʁ	lwˈœʁ	lwœʁ	dict	[]	0.000	0.250	0.000
loueuse	lwøz	lwøz	lwˈøz	luøz	dict	[]	0.000	0.250	0.250
louf	luf	luf	lˈuf	luf	dict	[]	0.000	0.333	0.000
loufiat	lufja	lufja	lufjˈa	lufja	dict	[]	0.000	0.200	0.000
loufoque	lufɔk	lufɔk	lufˈok	lufɔk	dict	[]	0.000	0.400	0.000
loufoquerie	lufɔkʁi	lufɔkʁi	lufokʁˈi	lufɔkəʁi	compound	loufoque|rie	0.000	0.286	0.143
lougre	luɡʁ	luɡʁ	lˈuɡʁ	luɡʁ	dict	[]	0.000	0.250	0.000
louiez	luje	luje	lwjˈe	luje	dict	[]	0.000	0.500	0.000
louions	lujɔ	lujɔ	lwjˈɔ	lujɔ	dict	[]	0.000	0.500	0.000
louis	lwi	lwi	lwˈi	lui	dict	[]	0.000	0.333	0.333
louisianais	lwizjanɛ	lwizjanɛ	lwizjanˈɛ	luizjanɛ	dict	[]	0.000	0.125	0.125
louisianaise	lwizjanɛz	lwizjanɛz	lwizjanˈɛz	luizjanɛz	dict	[]	0.000	0.111	0.111
louisianaises	lwizjanɛz	lwizjanɛz	lwizjanˈɛz	luizjanɛz	dict	[]	0.000	0.111	0.111
louisianisation	lwizjanizasjɔ	lwizjanizasjɔ	lwizjanizasjˈɔ	luizjanizasjɔ	dict	[]	0.000	0.077	0.077
louisianiser	lwizjanize	lwizjanize	lwizjanizˈe	luizjanize	dict	[]	0.000	0.100	0.100
louisphilippement	lwifilipmɑ	lwifilipmɑ	lwisfilipmˈɑ	luisfilipmɑ	compound	louis|philippe|ment	0.000	0.200	0.200
louisquatorzienne	lwikatɔʁzjɛn	lwikwatɔʁzjɛn	lwiskatɔʁzjˈɛn	luiskatɔʁzjɛn	compound	louis|qua|tor|zienne	0.083	0.167	0.167
loukoum	lukum	lukum	lukˈum	lukum	dict	[]	0.000	0.200	0.000
loulou	lulu	lulu	lulˈu	lulu	dict	[]	0.000	0.250	0.000
louma	luma	luma	lumˈa	luma	compound	lou|ma	0.000	0.250	0.000
loumas	luma	luma	lumˈa	luma	compound	lou|mas	0.000	0.250	0.000
loup	lu	lu	lˈu	lu	dict	[]	0.000	0.500	0.000
loupe	lup	lup	lˈup	lup	dict	[]	0.000	0.333	0.000
lourd	luʁ	luʁ	lˈuʁ	luʁ	dict	[]	0.000	0.333	0.000
lourdaud	luʁdo	luʁdo	luʁdˈo	luʁdo	dict	[]	0.000	0.200	0.000
lourdement	luʁdəmɑ	luʁdəmɑ	luʁdəmˈɑ	luʁdəmɑ	dict	[]	0.000	0.143	0.000
lourder	luʁde	luʁde	luʁdˈe	luʁde	dict	[]	0.000	0.200	0.000
lourdingue	luʁdɛɡ	luʁdɛg	luʁdˈɛɡ	luʁdɛɡ	dict	[]	0.167	0.167	0.000
lourds	luʁ	luʁ	lˈuʁ	luʁ	dict	[]	0.000	0.333	0.000
loure	luʁ	luʁ	lˈuʁ	luʁ	compound	lou|re	0.000	0.333	0.000
loustic	lustik	lustik	lustˈik	lustik	dict	[]	0.000	0.167	0.000
loutre	lutʁ	lutʁ	lˈutʁ	lutʁ	dict	[]	0.000	0.250	0.000
louva	luva	luva	luvˈa	luva	compound	lou|va	0.000	0.250	0.000
louvas	luva	luva	luvˈa	luva	compound	lou|vas	0.000	0.250	0.000
louve	luv	luv	lˈuv	luv	dict	[]	0.000	0.333	0.000
louver	luve	luve	luvˈe	luve	dict	[]	0.000	0.250	0.000
louveteau	luvto	luvto	luvtˈo	luvɛto	dict	[]	0.000	0.200	0.200
louvetelle	luvtɛl	luvtɛl	luvtˈɛl	luvtɛl	compound	louve|telle	0.000	0.167	0.000
louveterie	luvɛtʁi	luvɛtʁi	luvətʁˈi	luvɛtʁi	dict	[]	0.000	0.250	0.000
louvetier	luvətje	luvətje	luvətjˈe	luvtje	dict	[]	0.000	0.143	0.143
louvoyer	luvwaje	luvwaje	luvwajˈe	luvwaje	dict	[]	0.000	0.143	0.000
lova	lɔva	lɔva	lovˈa	lɔva	dict	[]	0.000	0.500	0.000
lovecraftien	lɔvəkʁaftjɛ	lɔvkʁaftjɛ	lovkʁaftjˈɛ	lɔvɛkʁaftjɛ	compound	love|cr|af|tien	0.091	0.273	0.091
lovecraftienne	lɔvkʁaftjɛn	lɔvkʁaftjɛn	lovkʁaftjˈɛn	lɔvɛkʁaftjɛn	compound	love|cr|af|tienne	0.000	0.182	0.091
lover	lɔve	lɔve	lovˈe	lɔve	dict	[]	0.000	0.500	0.000
lové	lɔve	lɔve	lovˈe	lɔve	dict	[]	0.000	0.500	0.000
lovés	lɔve	lɔve	lovˈe	lɔve	dict	[]	0.000	0.500	0.000
loyal	lwajal	lwajal	lwajˈal	lwajal	dict	[]	0.000	0.167	0.000
loyale	lwajal	lwajal	lwajˈal	lwajal	dict	[]	0.000	0.167	0.000
loyales	lwajal	lwajal	lwajˈal	lwajal	dict	[]	0.000	0.167	0.000
loyaliste	lwajalist	lwajalist	lwajalˈist	lwajalist	dict	[]	0.000	0.111	0.000
loyauté	lwajote	lwajote	lwajotˈe	lwajɔte	dict	[]	0.000	0.143	0.143
loyaux	lwajo	lwajo	lwajˈo	lwajo	dict	[]	0.000	0.200	0.000
loyer	lwaje	lwaje	lwajˈe	lwaje	dict	[]	0.000	0.200	0.000
lu	ly	ly	lˈy	ly	dict	[]	0.000	0.500	0.000
luberon	lybʁɔ	lybʁɔ	lybʁˈɔ	lybəʁɔ	dict	[]	0.000	0.200	0.200
lubie	lybi	lybi	lybˈi	lybi	dict	[]	0.000	0.250	0.000
lubricité	lybʁisite	lybʁisite	lybʁisitˈe	lybʁisite	dict	[]	0.000	0.111	0.000
lubrifiant	lybʁifjɑ	lybʁifjɑ	lybʁifjˈɑ	lybʁifjɑ	dict	[]	0.000	0.125	0.000
lubrifier	lybʁifje	lybʁifje	lybʁifjˈe	lybʁifje	dict	[]	0.000	0.125	0.000
lubrique	lybʁik	lybʁik	lybʁˈik	lybʁik	dict	[]	0.000	0.167	0.000
lucarne	lykaʁn	lykaʁn	lykˈaʁn	lykaʁn	dict	[]	0.000	0.167	0.000
lucide	lysid	lysid	lysˈid	lysid	dict	[]	0.000	0.200	0.000
luciférien	lysifeʁjɛ	lysifeʁjɛ	lysifeʁjˈɛ	lysifeʁjɛ	compound	lu|ci|fér|ien	0.000	0.111	0.000
luciole	lysjɔl	lysjɔl	lysjˈɔl	lysjɔl	dict	[]	0.000	0.167	0.000
lucoise	lykwaz	lykwaz	lykwˈaz	lykwaz	dict	[]	0.000	0.167	0.000
lucratif	lykʁatif	lykʁatif	lykʁatˈif	lykʁatif	dict	[]	0.000	0.125	0.000
lucrativement	lykʁativmɑ	lykʁativmɑ	lykʁativmˈɑ	lykʁativmɑ	dict	[]	0.000	0.100	0.000
ludique	lydik	lydik	lydˈik	lydik	dict	[]	0.000	0.200	0.000
ludiques	lydik	lydik	lydˈik	lydik	dict	[]	0.000	0.200	0.000
ludoise	lydwaz	lydwaz	lydwˈaz	lydwaz	dict	[]	0.000	0.167	0.000
ludothèque	lydɔtɛk	lydɔtɛk	lydotˈɛk	lydɔtɛk	dict	[]	0.000	0.286	0.000
lue	ly	ly	lˈy	ly	dict	[]	0.000	0.500	0.000
lues	ly	ly	lˈy	ly	dict	[]	0.000	0.500	0.000
luette	lɥɛt	lɥɛt	lyˈɛt	lɥɛt	dict	[]	0.000	0.500	0.000
lueur	lɥœʁ	lɥœʁ	lyˈœʁ	lɥœʁ	dict	[]	0.000	0.500	0.000
luge	lyʒ	lyʒ	lˈyʒ	lyʒ	dict	[]	0.000	0.333	0.000
lugea	lyʒa	lyʒa	lyʒˈa	lyʒa	dict	[]	0.000	0.250	0.000
lugeai	lyʒe	lyʒɛ	lyʒˈe	lyʒɛ	dict	[]	0.250	0.250	0.250
lugeaient	lyʒɛ	lyʒɛ	lyʒˈɛ	lyʒɛ	dict	[]	0.000	0.250	0.000
lugeais	lyʒɛ	lyʒɛ	lyʒˈɛ	lyʒɛ	dict	[]	0.000	0.250	0.000
lugeait	lyʒɛ	lyʒɛ	lyʒˈɛ	lyʒɛ	dict	[]	0.000	0.250	0.000
lugeant	lyʒɑ	lyʒɑ	lyʒˈɑ	lyʒɑ	dict	[]	0.000	0.250	0.000
lugeas	lyʒa	lyʒa	lyʒˈa	lyʒa	dict	[]	0.000	0.250	0.000
lugeasse	lyʒas	lyʒas	lyʒˈas	lyʒas	dict	[]	0.000	0.200	0.000
lugeassent	lyʒas	lyʒas	lyʒˈas	lyʒas	dict	[]	0.000	0.200	0.000
lugeasses	lyʒas	lyʒas	lyʒˈas	lyʒas	dict	[]	0.000	0.200	0.000
lugeassiez	lyʒasje	lyʒasje	lyʒasjˈe	lyʒasje	dict	[]	0.000	0.143	0.000
lugeassions	lyʒasjɔ	lyʒasjɔ	lyʒasjˈɔ	lyʒasjɔ	dict	[]	0.000	0.143	0.000
lugent	lyʒ	lyʒ	lˈyʒ	lyʒ	dict	[]	0.000	0.333	0.000
lugeons	lyʒɔ	lyʒɔ	lyʒˈɔ	lyʒɔ	dict	[]	0.000	0.250	0.000
lugera	lyʒʁa	lyʒəʁa	lyʒʁˈa	lyʒəʁa	dict	[]	0.200	0.200	0.200
lugerai	lyʒʁe	lyʒəʁɛ	lyʒʁˈe	lyʒəʁe	dict	[]	0.400	0.200	0.200
lugeraient	lyʒʁɛ	lyʒəʁɛ	lyʒʁˈɛ	lyʒəʁɛ	dict	[]	0.200	0.200	0.200
lugerais	lyʒʁɛ	lyʒəʁɛ	lyʒʁˈɛ	lyʒəʁɛ	dict	[]	0.200	0.200	0.200
lugerait	lyʒʁɛ	lyʒəʁɛ	lyʒʁˈɛ	lyʒəʁɛ	dict	[]	0.200	0.200	0.200
lugeras	lyʒʁa	lyʒəʁa	lyʒʁˈa	lyʒəʁa	dict	[]	0.200	0.200	0.200
lugerez	lyʒʁe	lyʒəʁe	lyʒʁˈe	lyʒəʁe	dict	[]	0.200	0.200	0.200
lugeriez	lyʒəʁje	lyʒəʁje	lyʒəʁjˈe	lyʒəʁje	dict	[]	0.000	0.143	0.000
lugerions	lyʒəʁjɔ	lyʒəʁjɔ	lyʒəʁjˈɔ	lyʒəʁjɔ	dict	[]	0.000	0.143	0.000
lugerons	lyʒʁɔ	lyʒəʁɔ	lyʒʁˈɔ	lyʒəʁɔ	dict	[]	0.200	0.200	0.200
lugeront	lyʒʁɔ	lyʒəʁɔ	lyʒʁˈɔ	lyʒəʁɔ	dict	[]	0.200	0.200	0.200
luges	lyʒ	lyʒ	lˈyʒ	lyʒ	dict	[]	0.000	0.333	0.000
lugez	lyʒe	lyʒe	lyʒˈe	lyʒe	dict	[]	0.000	0.250	0.000
lugeâmes	lyʒam	lyʒam	lyʒˈaːm	lyʒam	dict	[]	0.000	0.400	0.000
lugeât	lyʒa	lyʒa	lyʒˈaː	lyʒa	dict	[]	0.000	0.500	0.000
lugeâtes	lyʒat	lyʒat	lyʒˈaːt	lyʒat	dict	[]	0.000	0.400	0.000
lugiez	lyʒje	lyʒje	lyʒjˈe	lyʒje	dict	[]	0.000	0.200	0.000
lugions	lyʒjɔ	lyʒjɔ	lyʒjˈɔ	lyʒjɔ	dict	[]	0.000	0.200	0.000
lugubre	lyɡybʁ	lygybʁ	lyɡˈybʁ	lyɡybʁ	dict	[]	0.167	0.167	0.000
lugèrent	lyʒɛʁ	lyʒɛʁ	lyʒˈɛʁ	lyʒɛʁ	dict	[]	0.000	0.200	0.000
lugé	lyʒe	lyʒe	lyʒˈe	lyʒe	dict	[]	0.000	0.250	0.000
lui	lɥi	lɥi	lyˈi	lɥi	dict	[]	0.000	0.667	0.000
luire	lɥiʁ	lɥiʁ	lyˈiʁ	lɥiʁ	dict	[]	0.000	0.500	0.000
luis	lɥi	lɥi	lyˈi	lɥi	dict	[]	0.000	0.667	0.000
luisamment	lɥizamɑ	lɥizamɑ	lyizamˈɑ	lɥizamɑ	dict	[]	0.000	0.286	0.000
luisant	lɥizɑ	lɥizɑ	lyizˈɑ	lɥizɑ	dict	[]	0.000	0.400	0.000
lumbago	lœbaɡo	lœbago	lœbaɡˈo	lymbaɡo	dict	[]	0.167	0.167	0.333
lumen	lymɛn	lymɛn	lymˈɛn	lymɑ	compound	lu|men	0.000	0.200	0.400
lumignon	lymiɲɔ	lymiɲɔ	lyminjˈɔ	lymiɲɔ	dict	[]	0.000	0.500	0.000
luminaire	lyminɛʁ	lyminɛʁ	lyminˈɛʁ	lyminɛʁ	dict	[]	0.000	0.143	0.000
luminescence	lyminɛsɑs	lyminɛsɑs	lyminɛsˈɑs	lyminsɑs	dict	[]	0.000	0.111	0.111
luminescent	lyminɛsɑ	lyminɛsɑ	lyminɛsˈɑ	lyminsɑ	dict	[]	0.000	0.125	0.125
luminescente	lyminɛsɑt	lyminɛsɑt	lyminɛsˈɑt	lyminsɑt	dict	[]	0.000	0.111	0.111
luminescentes	lyminɛsɑt	lyminɛsɑt	lyminɛsˈɑt	lyminsɑt	dict	[]	0.000	0.111	0.111
lumineuse	lyminøz	lyminøz	lyminˈøz	lyminøz	dict	[]	0.000	0.143	0.000
lumineusement	lyminøzmɑ	lyminøzmɑ	lyminøzmˈɑ	lyminøzmɑ	dict	[]	0.000	0.111	0.000
lumineuses	lyminøz	lyminøz	lyminˈøz	lyminøz	dict	[]	0.000	0.143	0.000
lumineux	lyminø	lyminø	lyminˈø	lyminø	dict	[]	0.000	0.167	0.000
luminosité	lyminozite	lyminozite	lyminozitˈe	lyminɔzite	dict	[]	0.000	0.100	0.100
lumière	lymjɛʁ	lymjɛʁ	lymjˈɛʁ	lymjɛʁ	dict	[]	0.000	0.167	0.000
lumières	lymjɛʁ	lymjɛʁ	lymjˈɛʁ	lymjɛʁ	dict	[]	0.000	0.167	0.000
lump	lœp	lœp	lˈʌmp	lym	dict	[]	0.000	1.000	0.667
lunaire	lynɛʁ	lynɛʁ	lynˈɛʁ	lynɛʁ	dict	[]	0.000	0.200	0.000
lunaires	lynɛʁ	lynɛʁ	lynˈɛʁ	lynɛʁ	dict	[]	0.000	0.200	0.000
lunaison	lynɛzɔ	lynɛzɔ	lynɛzˈɔ	lynɛzɔ	dict	[]	0.000	0.167	0.000
lunaisons	lynɛzɔ	lynɛzɔ	lynɛzˈɔ	lynɛzɔ	dict	[]	0.000	0.167	0.000
lunatique	lynatik	lynatik	lynatˈik	lynatik	dict	[]	0.000	0.143	0.000
lunch	lœʃ	lœʃ	lˈʌntʃ	lœntʃ	dict	[]	0.000	1.333	0.667
lundi	lœdi	lœdi	lœdˈi	lœdi	dict	[]	0.000	0.250	0.000
lundis	lœdi	lœdi	lœdˈi	lœdi	dict	[]	0.000	0.250	0.000
lune	lyn	lyn	lˈyn	lyn	dict	[]	0.000	0.333	0.000
lunes	lyn	lyn	lˈyn	lyn	dict	[]	0.000	0.333	0.000
lunette	lynɛt	lynɛt	lynˈɛt	lynɛt	dict	[]	0.000	0.200	0.000
lunettes	lynɛt	lynɛt	lynˈɛt	lynɛt	dict	[]	0.000	0.200	0.000
lupanar	lypanaʁ	lypanaʁ	lypanˈaʁ	lypanaʁ	dict	[]	0.000	0.143	0.000
lupeux	lypø	lypø	lypˈø	lypø	compound	lu|peux	0.000	0.250	0.000
lupin	lypɛ	lypɛ	lypˈɛ	lypɛ	compound	lu|pin	0.000	0.250	0.000
lurette	lyʁɛt	lyʁɛt	lyʁˈɛt	lyʁɛt	dict	[]	0.000	0.200	0.000
luron	lyʁɔ	lyʁɔ	lyʁˈɔ	lyʁɔ	dict	[]	0.000	0.250	0.000
lus	ly	ly	lˈy	ly	dict	[]	0.000	0.500	0.000
lushoise	luʃwaz	luʃwaz	lyʃwˈaz	lyzwaz	dict	[]	0.000	0.333	0.333
lusitanienne	lyzitanjɛn	lyzitanjɛn	lyzitanjˈɛn	lyzitanjɛn	dict	[]	0.000	0.100	0.000
lusophobe	lyzɔfɔb	lyzɔfɔb	lyzofˈɔb	lyzɔfɔb	dict	[]	0.000	0.286	0.000
lusophone	lyzɔfɔn	lyzɔfɔn	lyzofˈɔn	lyzɔfɔn	dict	[]	0.000	0.286	0.000
lussion	lysjɔ	lysjɔ	lysjˈɔ	lysjɔ	compound	lus|sion	0.000	0.200	0.000
lustrale	lystʁal	lystʁal	lystʁˈal	lystʁal	dict	[]	0.000	0.143	0.000
lustration	lystʁasjɔ	lystʁasjɔ	lystʁasjˈɔ	lystʁasjɔ	compound	lustra|tion	0.000	0.111	0.000
